"ID","PARENT_ID","URI","FILE_PATH","NAME","METHOD","STATUS","SIZE","TYPE","EXT","LAST_MODIFIED","EXTENSION_MISMATCH","HASH","FORMAT_COUNT","PUID","MIME_TYPE","FORMAT_NAME","FORMAT_VERSION"
"1144","2","file:/home/richard/local/bench/ipres/systems-showcase-files/PSCS6DCS1ASCII85preview.Y","/home/richard/local/bench/ipres/systems-showcase-files/PSCS6DCS1ASCII85preview.Y","PSCS6DCS1ASCII85preview.Y","Signature","Done","198666","File","y","2015-01-21T02:49:56","true",,"1","fmt/124","application/postscript","Encapsulated PostScript File Format","3"
"1145","2","file:/home/richard/local/bench/ipres/systems-showcase-files/ne_110m_coastline.dbf","/home/richard/local/bench/ipres/systems-showcase-files/ne_110m_coastline.dbf","ne_110m_coastline.dbf","Signature","Done","3179","File","dbf","2015-01-21T03:03:54","false",,"1","x-fmt/9","","dBASE Database","III"
"1146","2","file:/home/richard/local/bench/ipres/systems-showcase-files/BOMB.ZBR","/home/richard/local/bench/ipres/systems-showcase-files/BOMB.ZBR","BOMB.ZBR",,"Done","10525","File","zbr","2015-01-21T01:14:50","false",,"0",,"","",""
"1147","2","file:/home/richard/local/bench/ipres/systems-showcase-files/ne_110m_admin_1_states_provinces_shp.shx","/home/richard/local/bench/ipres/systems-showcase-files/ne_110m_admin_1_states_provinces_shp.shx","ne_110m_admin_1_states_provinces_shp.shx","Signature","Done","508","File","shx","2015-01-21T03:03:56","false",,"1","fmt/277","","ESRI Arc/View Shapefile Index",""
"1148","2","file:/home/richard/local/bench/ipres/systems-showcase-files/38.gif","/home/richard/local/bench/ipres/systems-showcase-files/38.gif","38.gif","Signature","Done","545522","File","gif","2015-01-21T01:36:48","false",,"1","fmt/4","image/gif","Graphics Interchange Format","89a"
"1149","2","file:/home/richard/local/bench/ipres/systems-showcase-files/Bottlepscs4.OBJ","/home/richard/local/bench/ipres/systems-showcase-files/Bottlepscs4.OBJ","Bottlepscs4.OBJ",,"Done","45569908","File","obj","2015-01-21T01:12:34","false",,"0",,"","",""
"1150","2","file:/home/richard/local/bench/ipres/systems-showcase-files/PS55.png","/home/richard/local/bench/ipres/systems-showcase-files/PS55.png","PS55.png","Signature","Done","780675","File","png","2015-01-21T02:53:44","false",,"1","fmt/12","image/png","Portable Network Graphics","1.1"
"1151","2","file:/home/richard/local/bench/ipres/systems-showcase-files/TREEMOON.TGA","/home/richard/local/bench/ipres/systems-showcase-files/TREEMOON.TGA","TREEMOON.TGA","Signature","Done","681206","File","tga","2015-01-21T02:31:52","false",,"1","x-fmt/367","","Truevision TGA Bitmap","1.0"
"1152","2","file:/home/richard/local/bench/ipres/systems-showcase-files/IMAGE.PH","/home/richard/local/bench/ipres/systems-showcase-files/IMAGE.PH","IMAGE.PH","Signature","Done","787756","File","ph","2015-01-21T03:19:10","true",,"1","fmt/341","image/x-pict","Macintosh PICT Image","2.0"
"1153","2","file:/home/richard/local/bench/ipres/systems-showcase-files/SELECT.CUR","/home/richard/local/bench/ipres/systems-showcase-files/SELECT.CUR","SELECT.CUR","Signature","Done","326","File","cur","2015-01-21T02:42:58","false",,"1","fmt/385","image/x-win-bitmap","Microsoft Windows Cursor",""
"1154","2","file:/home/richard/local/bench/ipres/systems-showcase-files/VENUS.PAL","/home/richard/local/bench/ipres/systems-showcase-files/VENUS.PAL","VENUS.PAL",,"Done","2048","File","pal","2015-01-21T02:30:16","false",,"0",,"","",""
"1155","2","file:/home/richard/local/bench/ipres/systems-showcase-files/INTRO.XLW","/home/richard/local/bench/ipres/systems-showcase-files/INTRO.XLW","INTRO.XLW","Extension","Done","458","File","xlw","2015-01-21T03:18:34","false",,"2","fmt/59","application/vnd.ms-excel","Microsoft Excel 5.0/95 Workbook (xls)","5/95"
"1155","2","file:/home/richard/local/bench/ipres/systems-showcase-files/INTRO.XLW","/home/richard/local/bench/ipres/systems-showcase-files/INTRO.XLW","INTRO.XLW","Extension","Done","458","File","xlw","2015-01-21T03:18:34","false",,"2","x-fmt/128","","Microsoft Excel Workspace",""
"1156","2","file:/home/richard/local/bench/ipres/systems-showcase-files/GRN.PCT","/home/richard/local/bench/ipres/systems-showcase-files/GRN.PCT","GRN.PCT","Signature","Done","6216","File","pct","2015-01-21T00:52:16","false",,"1","fmt/341","image/x-pict","Macintosh PICT Image","2.0"
"1157","2","file:/home/richard/local/bench/ipres/systems-showcase-files/ne_10m_lakes.VERSION.txt","/home/richard/local/bench/ipres/systems-showcase-files/ne_10m_lakes.VERSION.txt","ne_10m_lakes.VERSION.txt","Extension","Done","5","File","txt","2015-01-21T03:06:00","false",,"1","x-fmt/111","text/plain","Plain Text File",""
"1158","2","file:/home/richard/local/bench/ipres/systems-showcase-files/GRN.BMP","/home/richard/local/bench/ipres/systems-showcase-files/GRN.BMP","GRN.BMP","Signature","Done","86454","File","bmp","2015-01-21T00:52:30","false",,"1","fmt/116","image/bmp","Windows Bitmap","3.0"
"1159","2","file:/home/richard/local/bench/ipres/systems-showcase-files/MS.WPG","/home/richard/local/bench/ipres/systems-showcase-files/MS.WPG","MS.WPG","Signature","Done","1390","File","wpg","2015-01-21T03:12:40","false",,"1","x-fmt/395","","WordPerfect Graphics Metafile","1.0"
"1160","2","file:/home/richard/local/bench/ipres/systems-showcase-files/ANTATION.DOC","/home/richard/local/bench/ipres/systems-showcase-files/ANTATION.DOC","ANTATION.DOC","Signature","Done","3231","File","doc","2015-01-21T01:23:50","false",,"1","fmt/38","application/msword","Microsoft Word for Windows Document","2.0"
"1161","2","file:/home/richard/local/bench/ipres/systems-showcase-files/24.bmp","/home/richard/local/bench/ipres/systems-showcase-files/24.bmp","24.bmp","Signature","Done","4264314","File","bmp","2015-01-21T02:15:32","false",,"1","fmt/116","image/bmp","Windows Bitmap","3.0"
"1162","2","file:/home/richard/local/bench/ipres/systems-showcase-files/F04N0G08.PNG","/home/richard/local/bench/ipres/systems-showcase-files/F04N0G08.PNG","F04N0G08.PNG","Signature","Done","269","File","png","2015-01-21T00:58:10","false",,"1","fmt/11","image/png","Portable Network Graphics","1.0"
"1163","2","file:/home/richard/local/bench/ipres/systems-showcase-files/S06N3P02.PNG","/home/richard/local/bench/ipres/systems-showcase-files/S06N3P02.PNG","S06N3P02.PNG","Signature","Done","131","File","png","2015-01-21T02:46:18","false",,"1","fmt/11","image/png","Portable Network Graphics","1.0"
"1164","2","file:/home/richard/local/bench/ipres/systems-showcase-files/123OS22.WG2","/home/richard/local/bench/ipres/systems-showcase-files/123OS22.WG2","123OS22.WG2",,"Done","17060","File","wg2","2015-01-21T02:18:40","false",,"0",,"","",""
"1165","2","file:/home/richard/local/bench/ipres/systems-showcase-files/Alias%20PIX%20-%20PSCS4.pix","/home/richard/local/bench/ipres/systems-showcase-files/Alias PIX - PSCS4.pix","Alias PIX - PSCS4.pix","Extension","Done","2110394","File","pix","2015-01-21T01:24:22","false",,"1","x-fmt/171","","Inset Systems Bitmap",""
"1166","2","file:/home/richard/local/bench/ipres/systems-showcase-files/ne_110m_admin_0_countries.dbf","/home/richard/local/bench/ipres/systems-showcase-files/ne_110m_admin_0_countries.dbf","ne_110m_admin_0_countries.dbf","Signature","Done","1739659","File","dbf","2015-01-21T03:04:32","false",,"1","x-fmt/9","","dBASE Database","III"
"1167","2","file:/home/richard/local/bench/ipres/systems-showcase-files/CPHN2C08.PNG","/home/richard/local/bench/ipres/systems-showcase-files/CPHN2C08.PNG","CPHN2C08.PNG","Signature","Done","344","File","png","2015-01-21T01:07:56","false",,"1","fmt/11","image/png","Portable Network Graphics","1.0"
"1168","2","file:/home/richard/local/bench/ipres/systems-showcase-files/pal8os2v2-16.bmp","/home/richard/local/bench/ipres/systems-showcase-files/pal8os2v2-16.bmp","pal8os2v2-16.bmp","Signature","Done","9246","File","bmp","2015-01-21T03:01:22","false",,"1","x-fmt/270","image/bmp","OS/2 Bitmap","2.0"
"1169","2","file:/home/richard/local/bench/ipres/systems-showcase-files/ne_10m_rivers_lake_centerlines.dbf","/home/richard/local/bench/ipres/systems-showcase-files/ne_10m_rivers_lake_centerlines.dbf","ne_10m_rivers_lake_centerlines.dbf","Signature","Done","1221737","File","dbf","2015-01-21T03:05:20","false",,"1","x-fmt/9","","dBASE Database","III"
"1170","2","file:/home/richard/local/bench/ipres/systems-showcase-files/0191-385.PPT","/home/richard/local/bench/ipres/systems-showcase-files/0191-385.PPT","0191-385.PPT","Container","Done","65024","File","ppt","2015-01-21T02:19:48","false",,"1","fmt/126","application/vnd.ms-powerpoint","Microsoft Powerpoint Presentation","97-2003"
"1171","2","file:/home/richard/local/bench/ipres/systems-showcase-files/VIEWS.XLA","/home/richard/local/bench/ipres/systems-showcase-files/VIEWS.XLA","VIEWS.XLA","Extension","Done","69649","File","xla","2015-01-21T02:29:58","false",,"2","x-fmt/124","","Microsoft Excel Add-In",""
"1171","2","file:/home/richard/local/bench/ipres/systems-showcase-files/VIEWS.XLA","/home/richard/local/bench/ipres/systems-showcase-files/VIEWS.XLA","VIEWS.XLA","Extension","Done","69649","File","xla","2015-01-21T02:29:58","false",,"2","x-fmt/123","application/vnd.ms-excel","Microsoft Excel Macro","4.0"
"1172","2","file:/home/richard/local/bench/ipres/systems-showcase-files/RED.EPS","/home/richard/local/bench/ipres/systems-showcase-files/RED.EPS","RED.EPS","Signature","Done","58342","File","eps","2015-01-21T02:48:28","false",,"1","fmt/122","application/postscript","Encapsulated PostScript File Format","1.2"
"1173","2","file:/home/richard/local/bench/ipres/systems-showcase-files/AutumnBear.ras","/home/richard/local/bench/ipres/systems-showcase-files/AutumnBear.ras","AutumnBear.ras","Signature","Done","16304","File","ras","2015-01-21T01:21:00","false",,"1","x-fmt/184","image/x-sun-raster","Sun Raster Image",""
"1174","2","file:/home/richard/local/bench/ipres/systems-showcase-files/75.XLS","/home/richard/local/bench/ipres/systems-showcase-files/75.XLS","75.XLS","Container","Done","24064","File","xls","2015-01-21T01:33:32","false",,"1","fmt/59","application/vnd.ms-excel","Microsoft Excel 5.0/95 Workbook (xls)","5/95"
"1175","2","file:/home/richard/local/bench/ipres/systems-showcase-files/ENGINEER.mpp","/home/richard/local/bench/ipres/systems-showcase-files/ENGINEER.mpp","ENGINEER.mpp","Container","Done","250368","File","mpp","2015-01-21T00:59:40","false",,"1","x-fmt/247","application/vnd.ms-project","Microsoft Project","2000-2003"
"1176","2","file:/home/richard/local/bench/ipres/systems-showcase-files/Wavefront%20RLA%20-%20PSCS4.rla","/home/richard/local/bench/ipres/systems-showcase-files/Wavefront RLA - PSCS4.rla","Wavefront RLA - PSCS4.rla","Extension","Done","1750013","File","rla","2015-01-21T02:28:56","false",,"1","x-fmt/188","","SDSC Image Tool Wavefront Raster Image",""
"1177","2","file:/home/richard/local/bench/ipres/systems-showcase-files/18.tif","/home/richard/local/bench/ipres/systems-showcase-files/18.tif","18.tif","Signature","Done","4269518","File","tif","2015-01-21T02:17:58","false",,"1","fmt/353","image/tiff","Tagged Image File Format",""
"1178","2","file:/home/richard/local/bench/ipres/systems-showcase-files/disk.pbm","/home/richard/local/bench/ipres/systems-showcase-files/disk.pbm","disk.pbm","Signature","Done","521","File","pbm","2015-01-21T01:03:58","false",,"1","x-fmt/164","image/x-portable-bitmap","Portable Bitmap Image - ASCII",""
"1179","2","file:/home/richard/local/bench/ipres/systems-showcase-files/Icaddwg1.dxf","/home/richard/local/bench/ipres/systems-showcase-files/Icaddwg1.dxf","Icaddwg1.dxf",,"Done","28716","File","dxf","2015-01-21T00:50:30","false",,"0",,"","",""
"1180","2","file:/home/richard/local/bench/ipres/systems-showcase-files/DPCT.SAM","/home/richard/local/bench/ipres/systems-showcase-files/DPCT.SAM","DPCT.SAM",,"Done","18432","File","sam","2015-01-21T01:03:34","false",,"0",,"","",""
"1181","2","file:/home/richard/local/bench/ipres/systems-showcase-files/SVG%20Compressed-%20ILLCS4.svgz","/home/richard/local/bench/ipres/systems-showcase-files/SVG Compressed- ILLCS4.svgz","SVG Compressed- ILLCS4.svgz","Signature","Done","103370","Container","svgz","2015-01-21T02:37:12","true",,"1","x-fmt/266","application/x-gzip","GZIP Format",""
"1182","2","file:/home/richard/local/bench/ipres/systems-showcase-files/F03N0G08.PNG","/home/richard/local/bench/ipres/systems-showcase-files/F03N0G08.PNG","F03N0G08.PNG","Signature","Done","389","File","png","2015-01-21T00:58:14","false",,"1","fmt/11","image/png","Portable Network Graphics","1.0"
"1183","2","file:/home/richard/local/bench/ipres/systems-showcase-files/SALETRAC.XLW","/home/richard/local/bench/ipres/systems-showcase-files/SALETRAC.XLW","SALETRAC.XLW","Extension","Done","365","File","xlw","2015-01-21T02:43:54","false",,"2","fmt/59","application/vnd.ms-excel","Microsoft Excel 5.0/95 Workbook (xls)","5/95"
"1183","2","file:/home/richard/local/bench/ipres/systems-showcase-files/SALETRAC.XLW","/home/richard/local/bench/ipres/systems-showcase-files/SALETRAC.XLW","SALETRAC.XLW","Extension","Done","365","File","xlw","2015-01-21T02:43:54","false",,"2","x-fmt/128","","Microsoft Excel Workspace",""
"1184","2","file:/home/richard/local/bench/ipres/systems-showcase-files/ne_110m_populated_places.VERSION.txt","/home/richard/local/bench/ipres/systems-showcase-files/ne_110m_populated_places.VERSION.txt","ne_110m_populated_places.VERSION.txt","Extension","Done","5","File","txt","2015-01-21T03:02:48","false",,"1","x-fmt/111","text/plain","Plain Text File",""
"1185","2","file:/home/richard/local/bench/ipres/systems-showcase-files/Text%20Mac%20intelbased%20-%20ILLCS4.txt","/home/richard/local/bench/ipres/systems-showcase-files/Text Mac intelbased - ILLCS4.txt","Text Mac intelbased - ILLCS4.txt","Extension","Done","256","File","txt","2015-01-21T02:33:58","false",,"1","x-fmt/111","text/plain","Plain Text File",""
"1186","2","file:/home/richard/local/bench/ipres/systems-showcase-files/ATTFILES.DB","/home/richard/local/bench/ipres/systems-showcase-files/ATTFILES.DB","ATTFILES.DB","Extension","Done","3294","File","db","2015-01-21T01:23:08","false",,"1","fmt/682","","Thumbs DB file","XP"
"1187","2","file:/home/richard/local/bench/ipres/systems-showcase-files/CUBE.YDL","/home/richard/local/bench/ipres/systems-showcase-files/CUBE.YDL","CUBE.YDL",,"Done","747","File","ydl","2015-01-21T01:07:08","false",,"0",,"","",""
"1188","2","file:/home/richard/local/bench/ipres/systems-showcase-files/badpalettesize.bmp","/home/richard/local/bench/ipres/systems-showcase-files/badpalettesize.bmp","badpalettesize.bmp","Signature","Done","9254","File","bmp","2015-01-21T01:20:30","false",,"1","fmt/116","image/bmp","Windows Bitmap","3.0"
"1189","2","file:/home/richard/local/bench/ipres/systems-showcase-files/AutoCAD%20IntF%202000%20JPEG%20-%20ILLCS4.dxf","/home/richard/local/bench/ipres/systems-showcase-files/AutoCAD IntF 2000 JPEG - ILLCS4.dxf","AutoCAD IntF 2000 JPEG - ILLCS4.dxf","Signature","Done","26259","File","dxf","2015-01-21T01:21:52","false",,"1","fmt/78","image/vnd.dxf","Drawing Interchange File Format (ASCII)","2000-2002"
"1190","2","file:/home/richard/local/bench/ipres/systems-showcase-files/pal4.png","/home/richard/local/bench/ipres/systems-showcase-files/pal4.png","pal4.png","Signature","Done","1428","File","png","2015-01-21T03:01:46","false",,"1","fmt/12","image/png","Portable Network Graphics","1.1"
"1191","2","file:/home/richard/local/bench/ipres/systems-showcase-files/0600R.IMG","/home/richard/local/bench/ipres/systems-showcase-files/0600R.IMG","0600R.IMG","Signature","Done","809000","File","img","2015-01-21T02:19:26","false",,"1","fmt/383","","VICAR (Video Image Communication and Retrieval) Planetary File Format",""
"1192","2","file:/home/richard/local/bench/ipres/systems-showcase-files/TUTORIAL.CHI","/home/richard/local/bench/ipres/systems-showcase-files/TUTORIAL.CHI","TUTORIAL.CHI",,"Done","35297","File","chi","2015-01-21T02:31:10","false",,"0",,"","",""
"1193","2","file:/home/richard/local/bench/ipres/systems-showcase-files/VENUS.MAC","/home/richard/local/bench/ipres/systems-showcase-files/VENUS.MAC","VENUS.MAC","Extension","Done","27629","File","mac","2015-01-21T02:30:20","false",,"1","x-fmt/161","","MacPaint Image",""
"1194","2","file:/home/richard/local/bench/ipres/systems-showcase-files/FALLCITY.XLS","/home/richard/local/bench/ipres/systems-showcase-files/FALLCITY.XLS","FALLCITY.XLS","Signature","Done","3620","File","xls","2015-01-21T00:57:52","false",,"1","fmt/56","application/vnd.ms-excel","Microsoft Excel 3.0 Worksheet (xls)","3"
"1195","2","file:/home/richard/local/bench/ipres/systems-showcase-files/SVG%201%20-%20ILLCS6.svg","/home/richard/local/bench/ipres/systems-showcase-files/SVG 1 - ILLCS6.svg","SVG 1 - ILLCS6.svg","Signature","Done","4746606","File","svg","2015-01-21T02:37:22","true",,"1","fmt/101","application/xml, text/xml","Extensible Markup Language","1.0"
"1196","2","file:/home/richard/local/bench/ipres/systems-showcase-files/linecust.vsd","/home/richard/local/bench/ipres/systems-showcase-files/linecust.vsd","linecust.vsd","Container","Done","25088","File","vsd","2015-01-21T03:16:40","false",,"1","x-fmt/258","application/vnd.visio","Microsoft Visio Drawing","2000"
"1197","2","file:/home/richard/local/bench/ipres/systems-showcase-files/EMP.CSV","/home/richard/local/bench/ipres/systems-showcase-files/EMP.CSV","EMP.CSV","Extension","Done","970","File","csv","2015-01-21T01:00:00","false",,"1","x-fmt/18","text/csv","Comma Separated Values",""
